15:16:27.376 INFO  testing logger 2018-04-08T12:16:27.376Z 
12:41:02.794 INFO   accepted at 2018-04-11T09:41:02.794Z 
12:41:02.794 INFO   accepted at 2018-04-11T09:41:02.794Z 
12:41:02.794 INFO   accepted at 2018-04-11T09:41:02.794Z 
12:41:02.794 INFO   accepted at 2018-04-11T09:41:02.794Z 
12:41:02.794 INFO   accepted at 2018-04-11T09:41:02.794Z 
12:41:02.795 INFO   accepted at 2018-04-11T09:41:02.795Z 
12:41:02.795 INFO   accepted at 2018-04-11T09:41:02.795Z 
12:41:02.795 INFO   accepted at 2018-04-11T09:41:02.795Z 
12:41:02.795 INFO   accepted at 2018-04-11T09:41:02.795Z 
12:41:02.795 INFO   accepted at 2018-04-11T09:41:02.795Z 
12:41:02.795 INFO   accepted at 2018-04-11T09:41:02.795Z 
12:41:02.795 INFO   accepted at 2018-04-11T09:41:02.795Z 
12:41:02.795 INFO   accepted at 2018-04-11T09:41:02.795Z 
12:41:02.795 INFO   accepted at 2018-04-11T09:41:02.795Z 
12:41:02.795 INFO   accepted at 2018-04-11T09:41:02.795Z 
12:41:02.795 INFO   accepted at 2018-04-11T09:41:02.795Z 
12:41:02.795 INFO   accepted at 2018-04-11T09:41:02.795Z 
12:41:02.796 INFO   accepted at 2018-04-11T09:41:02.796Z 
12:41:02.796 INFO   accepted at 2018-04-11T09:41:02.796Z 
12:41:02.796 INFO   accepted at 2018-04-11T09:41:02.796Z 
12:41:02.796 INFO   accepted at 2018-04-11T09:41:02.796Z 
12:41:02.796 INFO   accepted at 2018-04-11T09:41:02.796Z 
12:41:02.796 INFO   accepted at 2018-04-11T09:41:02.796Z 
12:41:02.796 INFO   accepted at 2018-04-11T09:41:02.796Z 
12:41:02.796 INFO   accepted at 2018-04-11T09:41:02.796Z 
12:41:02.796 INFO   accepted at 2018-04-11T09:41:02.796Z 
12:41:02.796 INFO   accepted at 2018-04-11T09:41:02.796Z 
12:41:02.797 INFO   accepted at 2018-04-11T09:41:02.797Z 
12:41:02.797 INFO   accepted at 2018-04-11T09:41:02.797Z 
12:41:02.797 INFO   accepted at 2018-04-11T09:41:02.797Z 
12:41:02.798 INFO   accepted at 2018-04-11T09:41:02.798Z 
12:41:02.798 INFO   accepted at 2018-04-11T09:41:02.798Z 
12:41:02.799 INFO   accepted at 2018-04-11T09:41:02.799Z 
12:41:02.799 INFO   accepted at 2018-04-11T09:41:02.799Z 
12:41:02.799 INFO   accepted at 2018-04-11T09:41:02.799Z 
12:41:02.799 INFO   accepted at 2018-04-11T09:41:02.799Z 
12:41:02.799 INFO   accepted at 2018-04-11T09:41:02.799Z 
12:41:02.799 INFO   accepted at 2018-04-11T09:41:02.799Z 
12:41:02.799 INFO   accepted at 2018-04-11T09:41:02.799Z 
12:41:02.799 INFO   accepted at 2018-04-11T09:41:02.799Z 
12:41:02.799 INFO   accepted at 2018-04-11T09:41:02.799Z 
12:41:02.799 INFO   accepted at 2018-04-11T09:41:02.799Z 
12:41:02.799 INFO   accepted at 2018-04-11T09:41:02.799Z 
12:41:02.800 INFO   accepted at 2018-04-11T09:41:02.800Z 
12:41:02.800 INFO   accepted at 2018-04-11T09:41:02.800Z 
12:41:02.800 INFO   accepted at 2018-04-11T09:41:02.800Z 
12:41:02.800 INFO   accepted at 2018-04-11T09:41:02.800Z 
12:41:02.800 INFO   accepted at 2018-04-11T09:41:02.800Z 
12:41:02.800 INFO   accepted at 2018-04-11T09:41:02.800Z 
12:41:02.800 INFO   accepted at 2018-04-11T09:41:02.800Z 
12:41:02.800 INFO   accepted at 2018-04-11T09:41:02.800Z 
12:41:02.800 INFO   accepted at 2018-04-11T09:41:02.800Z 
12:41:02.800 INFO   accepted at 2018-04-11T09:41:02.800Z 
12:41:02.800 INFO   accepted at 2018-04-11T09:41:02.800Z 
12:41:02.801 INFO   accepted at 2018-04-11T09:41:02.801Z 
12:41:02.801 INFO   accepted at 2018-04-11T09:41:02.801Z 
12:41:02.801 INFO   accepted at 2018-04-11T09:41:02.801Z 
12:41:02.801 INFO   accepted at 2018-04-11T09:41:02.801Z 
12:41:02.801 INFO   accepted at 2018-04-11T09:41:02.801Z 
12:41:02.801 INFO   accepted at 2018-04-11T09:41:02.801Z 
12:41:02.801 INFO   accepted at 2018-04-11T09:41:02.801Z 
12:41:02.801 INFO   accepted at 2018-04-11T09:41:02.801Z 
12:41:02.801 INFO   accepted at 2018-04-11T09:41:02.801Z 
12:41:02.801 INFO   accepted at 2018-04-11T09:41:02.801Z 
12:41:02.801 INFO   accepted at 2018-04-11T09:41:02.801Z 
12:41:02.802 INFO   accepted at 2018-04-11T09:41:02.802Z 
12:41:02.802 INFO   accepted at 2018-04-11T09:41:02.802Z 
12:41:02.803 INFO   accepted at 2018-04-11T09:41:02.803Z 
12:41:02.803 INFO   accepted at 2018-04-11T09:41:02.803Z 
12:41:02.803 INFO   accepted at 2018-04-11T09:41:02.803Z 
12:41:02.805 INFO   accepted at 2018-04-11T09:41:02.805Z 
12:41:02.805 INFO   accepted at 2018-04-11T09:41:02.805Z 
12:41:02.805 INFO   accepted at 2018-04-11T09:41:02.805Z 
12:41:02.805 INFO   accepted at 2018-04-11T09:41:02.805Z 
12:41:02.805 INFO   accepted at 2018-04-11T09:41:02.805Z 
12:41:02.805 INFO   accepted at 2018-04-11T09:41:02.805Z 
12:41:02.805 INFO   accepted at 2018-04-11T09:41:02.805Z 
12:41:02.805 INFO   accepted at 2018-04-11T09:41:02.805Z 
12:41:02.805 INFO   accepted at 2018-04-11T09:41:02.805Z 
12:41:02.806 INFO   accepted at 2018-04-11T09:41:02.806Z 
12:41:02.806 INFO   accepted at 2018-04-11T09:41:02.806Z 
12:41:02.806 INFO   accepted at 2018-04-11T09:41:02.806Z 
12:41:02.806 INFO   accepted at 2018-04-11T09:41:02.806Z 
12:41:02.806 INFO   accepted at 2018-04-11T09:41:02.806Z 
12:41:02.806 INFO   accepted at 2018-04-11T09:41:02.806Z 
12:41:02.806 INFO   accepted at 2018-04-11T09:41:02.806Z 
12:41:02.806 INFO   accepted at 2018-04-11T09:41:02.806Z 
12:41:02.806 INFO   accepted at 2018-04-11T09:41:02.806Z 
12:41:02.806 INFO   accepted at 2018-04-11T09:41:02.806Z 
12:41:02.807 INFO   accepted at 2018-04-11T09:41:02.806Z 
12:41:02.807 INFO   accepted at 2018-04-11T09:41:02.807Z 
12:41:02.807 INFO   accepted at 2018-04-11T09:41:02.807Z 
12:41:02.807 INFO   accepted at 2018-04-11T09:41:02.807Z 
12:41:02.807 INFO   accepted at 2018-04-11T09:41:02.807Z 
12:41:02.807 INFO   accepted at 2018-04-11T09:41:02.807Z 
12:41:02.807 INFO   accepted at 2018-04-11T09:41:02.807Z 
12:41:02.807 INFO   accepted at 2018-04-11T09:41:02.807Z 
12:41:02.807 INFO   accepted at 2018-04-11T09:41:02.807Z 
12:41:02.807 INFO   accepted at 2018-04-11T09:41:02.807Z 
12:41:02.807 INFO   accepted at 2018-04-11T09:41:02.807Z 
12:41:02.808 INFO   accepted at 2018-04-11T09:41:02.808Z 
12:41:02.808 INFO   accepted at 2018-04-11T09:41:02.808Z 
12:41:02.808 INFO   accepted at 2018-04-11T09:41:02.808Z 
12:41:02.808 INFO   accepted at 2018-04-11T09:41:02.808Z 
12:41:02.808 INFO   accepted at 2018-04-11T09:41:02.808Z 
12:41:02.808 INFO   accepted at 2018-04-11T09:41:02.808Z 
12:41:02.808 INFO   accepted at 2018-04-11T09:41:02.808Z 
12:41:02.808 INFO   accepted at 2018-04-11T09:41:02.808Z 
12:41:02.808 INFO   accepted at 2018-04-11T09:41:02.808Z 
12:41:02.808 INFO   accepted at 2018-04-11T09:41:02.808Z 
12:41:02.810 INFO   accepted at 2018-04-11T09:41:02.810Z 
12:41:02.810 INFO   accepted at 2018-04-11T09:41:02.810Z 
12:41:02.810 INFO   accepted at 2018-04-11T09:41:02.810Z 
12:41:02.810 INFO   accepted at 2018-04-11T09:41:02.810Z 
12:41:02.810 INFO   accepted at 2018-04-11T09:41:02.810Z 
12:41:02.814 INFO   accepted at 2018-04-11T09:41:02.810Z 
12:41:02.814 INFO   accepted at 2018-04-11T09:41:02.814Z 
12:41:02.814 INFO   accepted at 2018-04-11T09:41:02.814Z 
12:41:02.815 INFO   accepted at 2018-04-11T09:41:02.815Z 
12:41:02.815 INFO   accepted at 2018-04-11T09:41:02.815Z 
12:41:02.815 INFO   accepted at 2018-04-11T09:41:02.815Z 
12:41:02.815 INFO   accepted at 2018-04-11T09:41:02.815Z 
12:41:02.815 INFO   accepted at 2018-04-11T09:41:02.815Z 
12:41:02.815 INFO   accepted at 2018-04-11T09:41:02.815Z 
12:41:02.815 INFO   accepted at 2018-04-11T09:41:02.815Z 
12:41:02.816 INFO   accepted at 2018-04-11T09:41:02.816Z 
12:41:02.816 INFO   accepted at 2018-04-11T09:41:02.816Z 
12:41:02.816 INFO   accepted at 2018-04-11T09:41:02.816Z 
12:41:02.816 INFO   accepted at 2018-04-11T09:41:02.816Z 
12:41:23.755 INFO  Data validation failed: url: Path `url` is required., time: Path `time` is required., mousepositionX: Path `mousepositionX` is required., mousepositionY: Path `mousepositionY` is required.
ValidationError: Data validation failed: url: Path `url` is required., time: Path `time` is required., mousepositionX: Path `mousepositionX` is required., mousepositionY: Path `mousepositionY` is required.
    at MongooseError.ValidationError (C:\Users\LauraPC\Desktop\BD\Real-Time-data-transfer-technologies\WebSockets\Server\node_modules\mongoose\lib\error\validation.js:27:11)
    at model.Document.invalidate (C:\Users\LauraPC\Desktop\BD\Real-Time-data-transfer-technologies\WebSockets\Server\node_modules\mongoose\lib\document.js:1725:32)
    at C:\Users\LauraPC\Desktop\BD\Real-Time-data-transfer-technologies\WebSockets\Server\node_modules\mongoose\lib\document.js:1597:17
    at C:\Users\LauraPC\Desktop\BD\Real-Time-data-transfer-technologies\WebSockets\Server\node_modules\mongoose\lib\schematype.js:785:9
    at _combinedTickCallback (internal/process/next_tick.js:73:7)
    at process._tickCallback (internal/process/next_tick.js:104:9) accepted at 2018-04-11T09:41:23.755Z 
12:41:23.805 INFO   accepted at 2018-04-11T09:41:23.805Z 
12:41:23.805 INFO   accepted at 2018-04-11T09:41:23.805Z 
12:41:23.806 INFO   accepted at 2018-04-11T09:41:23.805Z 
12:41:23.806 INFO   accepted at 2018-04-11T09:41:23.806Z 
12:41:23.806 INFO   accepted at 2018-04-11T09:41:23.806Z 
12:41:23.806 INFO   accepted at 2018-04-11T09:41:23.806Z 
12:41:23.806 INFO   accepted at 2018-04-11T09:41:23.806Z 
12:41:23.806 INFO   accepted at 2018-04-11T09:41:23.806Z 
12:41:23.806 INFO   accepted at 2018-04-11T09:41:23.806Z 
12:41:23.806 INFO   accepted at 2018-04-11T09:41:23.806Z 
12:41:23.806 INFO   accepted at 2018-04-11T09:41:23.806Z 
12:41:23.806 INFO   accepted at 2018-04-11T09:41:23.806Z 
12:41:23.806 INFO   accepted at 2018-04-11T09:41:23.806Z 
12:41:23.806 INFO   accepted at 2018-04-11T09:41:23.806Z 
12:41:23.806 INFO   accepted at 2018-04-11T09:41:23.806Z 
12:41:23.806 INFO   accepted at 2018-04-11T09:41:23.806Z 
12:41:23.807 INFO   accepted at 2018-04-11T09:41:23.807Z 
12:41:23.807 INFO   accepted at 2018-04-11T09:41:23.807Z 
12:41:23.807 INFO   accepted at 2018-04-11T09:41:23.807Z 
12:41:23.807 INFO   accepted at 2018-04-11T09:41:23.807Z 
12:41:23.807 INFO   accepted at 2018-04-11T09:41:23.807Z 
12:41:23.807 INFO   accepted at 2018-04-11T09:41:23.807Z 
12:41:23.807 INFO   accepted at 2018-04-11T09:41:23.807Z 
12:41:23.807 INFO   accepted at 2018-04-11T09:41:23.807Z 
12:41:23.807 INFO   accepted at 2018-04-11T09:41:23.807Z 
12:41:23.807 INFO   accepted at 2018-04-11T09:41:23.807Z 
12:41:23.807 INFO   accepted at 2018-04-11T09:41:23.807Z 
12:41:23.807 INFO   accepted at 2018-04-11T09:41:23.807Z 
12:41:23.807 INFO   accepted at 2018-04-11T09:41:23.807Z 
12:41:23.807 INFO   accepted at 2018-04-11T09:41:23.807Z 
12:41:23.808 INFO   accepted at 2018-04-11T09:41:23.808Z 
12:41:23.808 INFO   accepted at 2018-04-11T09:41:23.808Z 
12:41:23.808 INFO   accepted at 2018-04-11T09:41:23.808Z 
12:41:23.808 INFO   accepted at 2018-04-11T09:41:23.808Z 
12:41:23.808 INFO   accepted at 2018-04-11T09:41:23.808Z 
12:41:23.808 INFO   accepted at 2018-04-11T09:41:23.808Z 
12:41:23.808 INFO   accepted at 2018-04-11T09:41:23.808Z 
12:41:23.808 INFO   accepted at 2018-04-11T09:41:23.808Z 
12:41:23.808 INFO   accepted at 2018-04-11T09:41:23.808Z 
12:41:23.808 INFO   accepted at 2018-04-11T09:41:23.808Z 
12:41:23.810 INFO   accepted at 2018-04-11T09:41:23.810Z 
12:41:23.810 INFO   accepted at 2018-04-11T09:41:23.810Z 
12:41:23.810 INFO   accepted at 2018-04-11T09:41:23.810Z 
12:41:23.810 INFO   accepted at 2018-04-11T09:41:23.810Z 
12:41:23.810 INFO   accepted at 2018-04-11T09:41:23.810Z 
12:41:23.810 INFO   accepted at 2018-04-11T09:41:23.810Z 
12:41:23.810 INFO   accepted at 2018-04-11T09:41:23.810Z 
12:41:23.810 INFO   accepted at 2018-04-11T09:41:23.810Z 
12:41:23.810 INFO   accepted at 2018-04-11T09:41:23.810Z 
12:41:23.810 INFO   accepted at 2018-04-11T09:41:23.810Z 
12:41:23.810 INFO   accepted at 2018-04-11T09:41:23.810Z 
12:41:23.810 INFO   accepted at 2018-04-11T09:41:23.810Z 
12:41:23.811 INFO   accepted at 2018-04-11T09:41:23.811Z 
12:41:23.811 INFO   accepted at 2018-04-11T09:41:23.811Z 
12:41:23.811 INFO   accepted at 2018-04-11T09:41:23.811Z 
12:41:23.811 INFO   accepted at 2018-04-11T09:41:23.811Z 
12:41:23.811 INFO   accepted at 2018-04-11T09:41:23.811Z 
12:41:23.811 INFO   accepted at 2018-04-11T09:41:23.811Z 
12:41:23.811 INFO   accepted at 2018-04-11T09:41:23.811Z 
12:41:23.811 INFO   accepted at 2018-04-11T09:41:23.811Z 
12:41:23.811 INFO   accepted at 2018-04-11T09:41:23.811Z 
12:41:23.811 INFO   accepted at 2018-04-11T09:41:23.811Z 
12:41:23.811 INFO   accepted at 2018-04-11T09:41:23.811Z 
12:41:23.811 INFO   accepted at 2018-04-11T09:41:23.811Z 
12:41:23.811 INFO   accepted at 2018-04-11T09:41:23.811Z 
12:41:23.812 INFO   accepted at 2018-04-11T09:41:23.812Z 
12:41:23.812 INFO   accepted at 2018-04-11T09:41:23.812Z 
12:41:23.812 INFO   accepted at 2018-04-11T09:41:23.812Z 
12:41:23.812 INFO   accepted at 2018-04-11T09:41:23.812Z 
12:41:23.812 INFO   accepted at 2018-04-11T09:41:23.812Z 
12:41:23.812 INFO   accepted at 2018-04-11T09:41:23.812Z 
12:41:23.812 INFO   accepted at 2018-04-11T09:41:23.812Z 
12:41:23.812 INFO   accepted at 2018-04-11T09:41:23.812Z 
12:41:23.812 INFO   accepted at 2018-04-11T09:41:23.812Z 
12:41:23.812 INFO   accepted at 2018-04-11T09:41:23.812Z 
12:41:23.812 INFO   accepted at 2018-04-11T09:41:23.812Z 
12:41:23.812 INFO   accepted at 2018-04-11T09:41:23.812Z 
12:41:23.812 INFO   accepted at 2018-04-11T09:41:23.812Z 
12:41:23.812 INFO   accepted at 2018-04-11T09:41:23.812Z 
12:41:23.814 INFO   accepted at 2018-04-11T09:41:23.814Z 
12:41:23.814 INFO   accepted at 2018-04-11T09:41:23.814Z 
12:41:23.814 INFO   accepted at 2018-04-11T09:41:23.814Z 
12:41:23.814 INFO   accepted at 2018-04-11T09:41:23.814Z 
12:41:23.814 INFO   accepted at 2018-04-11T09:41:23.814Z 
12:41:23.814 INFO   accepted at 2018-04-11T09:41:23.814Z 
12:41:23.814 INFO   accepted at 2018-04-11T09:41:23.814Z 
12:41:23.814 INFO   accepted at 2018-04-11T09:41:23.814Z 
12:41:23.814 INFO   accepted at 2018-04-11T09:41:23.814Z 
12:41:23.815 INFO   accepted at 2018-04-11T09:41:23.815Z 
12:41:23.815 INFO   accepted at 2018-04-11T09:41:23.815Z 
12:41:23.815 INFO   accepted at 2018-04-11T09:41:23.815Z 
12:41:23.815 INFO   accepted at 2018-04-11T09:41:23.815Z 
12:41:23.815 INFO   accepted at 2018-04-11T09:41:23.815Z 
12:41:23.815 INFO   accepted at 2018-04-11T09:41:23.815Z 
12:41:23.815 INFO   accepted at 2018-04-11T09:41:23.815Z 
12:41:23.815 INFO   accepted at 2018-04-11T09:41:23.815Z 
12:41:23.815 INFO   accepted at 2018-04-11T09:41:23.815Z 
12:41:23.815 INFO   accepted at 2018-04-11T09:41:23.815Z 
12:41:23.815 INFO   accepted at 2018-04-11T09:41:23.815Z 
12:41:23.815 INFO   accepted at 2018-04-11T09:41:23.815Z 
12:41:23.815 INFO   accepted at 2018-04-11T09:41:23.815Z 
12:41:23.816 INFO   accepted at 2018-04-11T09:41:23.815Z 
12:41:23.816 INFO   accepted at 2018-04-11T09:41:23.816Z 
12:41:23.816 INFO   accepted at 2018-04-11T09:41:23.816Z 
12:41:23.816 INFO   accepted at 2018-04-11T09:41:23.816Z 
12:41:23.816 INFO   accepted at 2018-04-11T09:41:23.816Z 
12:41:23.816 INFO   accepted at 2018-04-11T09:41:23.816Z 
12:41:23.816 INFO   accepted at 2018-04-11T09:41:23.816Z 
12:41:23.816 INFO   accepted at 2018-04-11T09:41:23.816Z 
12:41:23.816 INFO   accepted at 2018-04-11T09:41:23.816Z 
12:41:23.816 INFO   accepted at 2018-04-11T09:41:23.816Z 
12:41:23.816 INFO   accepted at 2018-04-11T09:41:23.816Z 
12:41:23.816 INFO   accepted at 2018-04-11T09:41:23.816Z 
12:41:23.816 INFO   accepted at 2018-04-11T09:41:23.816Z 
12:41:23.816 INFO   accepted at 2018-04-11T09:41:23.816Z 
12:41:23.817 INFO   accepted at 2018-04-11T09:41:23.817Z 
12:41:23.817 INFO   accepted at 2018-04-11T09:41:23.817Z 
12:41:23.817 INFO   accepted at 2018-04-11T09:41:23.817Z 
12:41:23.817 INFO   accepted at 2018-04-11T09:41:23.817Z 
12:41:23.818 INFO   accepted at 2018-04-11T09:41:23.818Z 
12:41:23.818 INFO   accepted at 2018-04-11T09:41:23.818Z 
12:41:23.819 INFO   accepted at 2018-04-11T09:41:23.819Z 
12:41:23.819 INFO   accepted at 2018-04-11T09:41:23.819Z 
12:41:23.819 INFO   accepted at 2018-04-11T09:41:23.819Z 
12:41:23.819 INFO   accepted at 2018-04-11T09:41:23.819Z 
12:41:23.819 INFO   accepted at 2018-04-11T09:41:23.819Z 
12:41:23.819 INFO   accepted at 2018-04-11T09:41:23.819Z 
12:41:23.819 INFO   accepted at 2018-04-11T09:41:23.819Z 
12:41:23.819 INFO   accepted at 2018-04-11T09:41:23.819Z 
12:41:23.819 INFO   accepted at 2018-04-11T09:41:23.819Z 
12:41:23.819 INFO   accepted at 2018-04-11T09:41:23.819Z 
12:41:23.819 INFO   accepted at 2018-04-11T09:41:23.819Z 
12:41:23.820 INFO   accepted at 2018-04-11T09:41:23.820Z 
12:41:23.820 INFO   accepted at 2018-04-11T09:41:23.820Z 
12:41:23.820 INFO   accepted at 2018-04-11T09:41:23.820Z 
12:41:23.820 INFO   accepted at 2018-04-11T09:41:23.820Z 
12:41:23.820 INFO   accepted at 2018-04-11T09:41:23.820Z 
12:41:23.820 INFO   accepted at 2018-04-11T09:41:23.820Z 
12:41:23.820 INFO   accepted at 2018-04-11T09:41:23.820Z 
12:41:23.820 INFO   accepted at 2018-04-11T09:41:23.820Z 
12:41:23.820 INFO   accepted at 2018-04-11T09:41:23.820Z 
12:41:23.820 INFO   accepted at 2018-04-11T09:41:23.820Z 
12:41:23.820 INFO   accepted at 2018-04-11T09:41:23.820Z 
12:41:23.820 INFO   accepted at 2018-04-11T09:41:23.820Z 
12:41:23.820 INFO   accepted at 2018-04-11T09:41:23.820Z 
12:41:23.821 INFO   accepted at 2018-04-11T09:41:23.821Z 
12:41:23.821 INFO   accepted at 2018-04-11T09:41:23.821Z 
12:41:23.821 INFO   accepted at 2018-04-11T09:41:23.821Z 
12:41:23.821 INFO   accepted at 2018-04-11T09:41:23.821Z 
12:41:23.821 INFO   accepted at 2018-04-11T09:41:23.821Z 
12:41:23.821 INFO   accepted at 2018-04-11T09:41:23.821Z 
12:41:23.823 INFO   accepted at 2018-04-11T09:41:23.823Z 
12:41:23.823 INFO   accepted at 2018-04-11T09:41:23.823Z 
12:41:23.824 INFO   accepted at 2018-04-11T09:41:23.824Z 
12:41:23.824 INFO   accepted at 2018-04-11T09:41:23.824Z 
12:41:23.824 INFO   accepted at 2018-04-11T09:41:23.824Z 
12:41:23.824 INFO   accepted at 2018-04-11T09:41:23.824Z 
12:41:23.824 INFO   accepted at 2018-04-11T09:41:23.824Z 
12:41:23.824 INFO   accepted at 2018-04-11T09:41:23.824Z 
12:41:23.825 INFO   accepted at 2018-04-11T09:41:23.825Z 
12:41:23.825 INFO   accepted at 2018-04-11T09:41:23.825Z 
12:41:23.825 INFO   accepted at 2018-04-11T09:41:23.825Z 
12:41:23.825 INFO   accepted at 2018-04-11T09:41:23.825Z 
12:41:23.825 INFO   accepted at 2018-04-11T09:41:23.825Z 
12:41:23.826 INFO   accepted at 2018-04-11T09:41:23.826Z 
12:41:23.826 INFO   accepted at 2018-04-11T09:41:23.826Z 
12:41:23.826 INFO   accepted at 2018-04-11T09:41:23.826Z 
12:41:23.826 INFO   accepted at 2018-04-11T09:41:23.826Z 
12:41:23.826 INFO   accepted at 2018-04-11T09:41:23.826Z 
12:41:23.826 INFO   accepted at 2018-04-11T09:41:23.826Z 
12:41:23.826 INFO   accepted at 2018-04-11T09:41:23.826Z 
12:41:23.826 INFO   accepted at 2018-04-11T09:41:23.826Z 
12:41:23.826 INFO   accepted at 2018-04-11T09:41:23.826Z 
12:41:23.826 INFO   accepted at 2018-04-11T09:41:23.826Z 
12:41:23.826 INFO   accepted at 2018-04-11T09:41:23.826Z 
12:41:23.826 INFO   accepted at 2018-04-11T09:41:23.826Z 
12:41:23.826 INFO   accepted at 2018-04-11T09:41:23.826Z 
12:41:23.826 INFO   accepted at 2018-04-11T09:41:23.826Z 
12:41:23.827 INFO   accepted at 2018-04-11T09:41:23.827Z 
12:41:23.827 INFO   accepted at 2018-04-11T09:41:23.827Z 
12:41:23.827 INFO   accepted at 2018-04-11T09:41:23.827Z 
12:41:23.827 INFO   accepted at 2018-04-11T09:41:23.827Z 
12:41:23.827 INFO   accepted at 2018-04-11T09:41:23.827Z 
12:41:23.827 INFO   accepted at 2018-04-11T09:41:23.827Z 
12:41:23.827 INFO   accepted at 2018-04-11T09:41:23.827Z 
12:41:23.827 INFO   accepted at 2018-04-11T09:41:23.827Z 
12:41:23.827 INFO   accepted at 2018-04-11T09:41:23.827Z 
12:41:23.827 INFO   accepted at 2018-04-11T09:41:23.827Z 
12:41:23.827 INFO   accepted at 2018-04-11T09:41:23.827Z 
12:41:23.827 INFO   accepted at 2018-04-11T09:41:23.827Z 
12:41:23.827 INFO   accepted at 2018-04-11T09:41:23.827Z 
12:41:23.827 INFO   accepted at 2018-04-11T09:41:23.827Z 
12:41:23.827 INFO   accepted at 2018-04-11T09:41:23.827Z 
12:41:23.828 INFO   accepted at 2018-04-11T09:41:23.828Z 
12:41:23.828 INFO   accepted at 2018-04-11T09:41:23.828Z 
12:41:23.828 INFO   accepted at 2018-04-11T09:41:23.828Z 
12:41:23.828 INFO   accepted at 2018-04-11T09:41:23.828Z 
12:41:23.828 INFO   accepted at 2018-04-11T09:41:23.828Z 
12:41:23.828 INFO   accepted at 2018-04-11T09:41:23.828Z 
12:41:27.618 INFO  Data validation failed: url: Path `url` is required., time: Path `time` is required., mousepositionX: Path `mousepositionX` is required., mousepositionY: Path `mousepositionY` is required.
ValidationError: Data validation failed: url: Path `url` is required., time: Path `time` is required., mousepositionX: Path `mousepositionX` is required., mousepositionY: Path `mousepositionY` is required.
    at MongooseError.ValidationError (C:\Users\LauraPC\Desktop\BD\Real-Time-data-transfer-technologies\WebSockets\Server\node_modules\mongoose\lib\error\validation.js:27:11)
    at model.Document.invalidate (C:\Users\LauraPC\Desktop\BD\Real-Time-data-transfer-technologies\WebSockets\Server\node_modules\mongoose\lib\document.js:1725:32)
    at C:\Users\LauraPC\Desktop\BD\Real-Time-data-transfer-technologies\WebSockets\Server\node_modules\mongoose\lib\document.js:1597:17
    at C:\Users\LauraPC\Desktop\BD\Real-Time-data-transfer-technologies\WebSockets\Server\node_modules\mongoose\lib\schematype.js:785:9
    at _combinedTickCallback (internal/process/next_tick.js:73:7)
    at process._tickCallback (internal/process/next_tick.js:104:9) accepted at 2018-04-11T09:41:27.618Z 
12:41:27.675 INFO   accepted at 2018-04-11T09:41:27.675Z 
12:41:27.675 INFO   accepted at 2018-04-11T09:41:27.675Z 
12:41:27.675 INFO   accepted at 2018-04-11T09:41:27.675Z 
12:41:27.675 INFO   accepted at 2018-04-11T09:41:27.675Z 
12:41:27.675 INFO   accepted at 2018-04-11T09:41:27.675Z 
12:41:27.675 INFO   accepted at 2018-04-11T09:41:27.675Z 
12:41:27.676 INFO   accepted at 2018-04-11T09:41:27.676Z 
12:41:27.676 INFO   accepted at 2018-04-11T09:41:27.676Z 
12:41:27.676 INFO   accepted at 2018-04-11T09:41:27.676Z 
12:41:27.676 INFO   accepted at 2018-04-11T09:41:27.676Z 
12:41:27.676 INFO   accepted at 2018-04-11T09:41:27.676Z 
12:41:27.676 INFO   accepted at 2018-04-11T09:41:27.676Z 
12:41:27.676 INFO   accepted at 2018-04-11T09:41:27.676Z 
12:41:27.676 INFO   accepted at 2018-04-11T09:41:27.676Z 
12:41:27.676 INFO   accepted at 2018-04-11T09:41:27.676Z 
12:41:27.676 INFO   accepted at 2018-04-11T09:41:27.676Z 
12:41:27.676 INFO   accepted at 2018-04-11T09:41:27.676Z 
12:41:27.677 INFO   accepted at 2018-04-11T09:41:27.677Z 
12:41:27.677 INFO   accepted at 2018-04-11T09:41:27.677Z 
12:41:27.677 INFO   accepted at 2018-04-11T09:41:27.677Z 
12:41:27.677 INFO   accepted at 2018-04-11T09:41:27.677Z 
12:41:27.677 INFO   accepted at 2018-04-11T09:41:27.677Z 
12:41:27.677 INFO   accepted at 2018-04-11T09:41:27.677Z 
12:41:27.677 INFO   accepted at 2018-04-11T09:41:27.677Z 
12:41:27.677 INFO   accepted at 2018-04-11T09:41:27.677Z 
12:41:27.677 INFO   accepted at 2018-04-11T09:41:27.677Z 
12:41:27.678 INFO   accepted at 2018-04-11T09:41:27.678Z 
12:41:27.678 INFO   accepted at 2018-04-11T09:41:27.678Z 
12:41:27.678 INFO   accepted at 2018-04-11T09:41:27.678Z 
12:41:27.678 INFO   accepted at 2018-04-11T09:41:27.678Z 
12:41:27.678 INFO   accepted at 2018-04-11T09:41:27.678Z 
12:41:27.678 INFO   accepted at 2018-04-11T09:41:27.678Z 
12:41:27.678 INFO   accepted at 2018-04-11T09:41:27.678Z 
12:41:27.678 INFO   accepted at 2018-04-11T09:41:27.678Z 
12:41:27.678 INFO   accepted at 2018-04-11T09:41:27.678Z 
12:41:27.678 INFO   accepted at 2018-04-11T09:41:27.678Z 
12:41:27.681 INFO   accepted at 2018-04-11T09:41:27.681Z 
12:41:27.681 INFO   accepted at 2018-04-11T09:41:27.681Z 
12:41:27.681 INFO   accepted at 2018-04-11T09:41:27.681Z 
12:41:27.682 INFO   accepted at 2018-04-11T09:41:27.682Z 
